Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Time Elapsed,Internal Node ID,Correct,accuracy_pic_trial,accuracy,trial_dur,match,accuracy_color_trial,prop_correct,minutes,,accuracy_percentage,phase,correct_resp,correct_response
76,1647362068773,15/03/2022 16:34:28,1647362068630,1,15/03/2022 17:34:28,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,889,/task/320432/9/asset/yellow.png,,, ,image-keyboard-response,75,214233,0.0-2.4-2.36,,,1,3600,1,1,0.9824324324324323,3.10215,,,test,, 
77,1647362072403,15/03/2022 16:34:32,1647362072266,1,15/03/2022 17:34:32,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,545,/task/320432/9/asset/truck.jpg,,,f,image-keyboard-response,76,217869,0.0-2.4-0.37,,1,1,3630,,,0.9786666666666668,,,,test,,f
78,1647362076089,15/03/2022 16:34:36,1647362075931,1,15/03/2022 17:34:35,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,647.9999999999709,/task/320432/9/asset/yellow.png,,, ,image-keyboard-response,77,221535,0.0-2.4-2.37,,,1,3660,1,1,0.9828947368421053,3.2238333333333333,,,test,, 
79,1647362079778,15/03/2022 16:34:39,1647362079628,1,15/03/2022 17:34:39,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,552,/task/320432/9/asset/house.jpg,,,f,image-keyboard-response,78,225231,0.0-2.4-0.38,,1,1,3690,,,0.9792207792207793,,,,test,,f
80,1647362083517,15/03/2022 16:34:43,1647362083361,1,15/03/2022 17:34:43,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1727,/task/320432/9/asset/blue.png,,,,image-keyboard-response,79,228965,0.0-2.4-2.38,,,,3720,,,0.9666666666666668,3.3476666666666666,,,test,,
81,1647362083814,15/03/2022 16:34:43,1647362083467,1,15/03/2022 17:34:43,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,80,229071,0.0-2.4-3.38-0.38,,,,,,,,,,,,,
82,1647362087375,15/03/2022 16:34:47,1647362087232,1,15/03/2022 17:34:47,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,701,/task/320432/9/asset/pear.jpg,,,j,image-keyboard-response,81,232836,0.0-2.4-0.39,,,,3750,,,0.9425000000000001,,,,test,,j
83,1647362087484,15/03/2022 16:34:47,1647362087337,1,15/03/2022 17:34:47,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,82,232941,0.0-2.4-1.39-0.39,,,,,,,,,,,,,
84,1647362091262,15/03/2022 16:34:51,1647362091123,1,15/03/2022 17:34:51,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,428.9999999999709,/task/320432/9/asset/blue.png,,, ,image-keyboard-response,83,236727,0.0-2.4-2.39,,,1,3780,1,1,0.9353658536585366,3.4770333333333334,,,test,, 
85,1647362095067,15/03/2022 16:34:55,1647362094939,1,15/03/2022 17:34:54,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,620.9999999999709,/task/320432/9/asset/truck.jpg,,,f,image-keyboard-response,84,240542,0.0-2.5-0.40,,1,1,3810,,,0.9325301204819277,,,,test,,f
86,1647362098928,15/03/2022 16:34:58,1647362098784,1,15/03/2022 17:34:58,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/green.png,,,,image-keyboard-response,85,244388,0.0-2.5-2.40,,,1,3840,,1,0.9369047619047619,3.6047166666666666,,,test,,
87,1647362102805,15/03/2022 16:35:02,1647362102660,1,15/03/2022 17:35:02,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,590,/task/320432/9/asset/key.jpg,,,j,image-keyboard-response,86,248264,0.0-2.5-0.41,,1,1,3870,,,0.9341176470588236,,,,test,,j
88,1647362106724,15/03/2022 16:35:06,1647362106568,1,15/03/2022 17:35:06,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,3524,/task/320432/9/asset/green.png,,, ,image-keyboard-response,87,252171,0.0-2.5-2.41,,,1,3900,1,1,0.9383720930232559,3.73445,,,test,, 
89,1647362110669,15/03/2022 16:35:10,1647362110514,1,15/03/2022 17:35:10,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,594,/task/320432/9/asset/glass.jpg,,,j,image-keyboard-response,88,256118,0.0-2.5-0.42,,1,1,3930,,,0.935632183908046,,,,test,,j
90,1647362114624,15/03/2022 16:35:14,1647362114480,1,15/03/2022 17:35:14,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,657,/task/320432/9/asset/green.png,,, ,image-keyboard-response,89,260084,0.0-2.5-2.42,,,1,3960,1,1,0.9397727272727271,3.8663166666666666,,,test,, 
91,1647362118616,15/03/2022 16:35:18,1647362118476,1,15/03/2022 17:35:18,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,555.9999999999709,/task/320432/9/asset/key.jpg,,,j,image-keyboard-response,90,264079,0.0-2.5-0.43,,1,1,3990,,,0.9370786516853933,,,,test,,j
92,1647362122743,15/03/2022 16:35:22,1647362122501,1,15/03/2022 17:35:22,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,568,/task/320432/9/asset/green.png,,, ,image-keyboard-response,91,268105,0.0-2.5-2.43,,,1,4020,1,1,0.9411111111111111,4,,,test,, 
93,1647362126709,15/03/2022 16:35:26,1647362126557,1,15/03/2022 17:35:26,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,561.9999999999418,/task/320432/9/asset/truck.jpg,,,f,image-keyboard-response,92,272161,0.0-2.5-0.44,,1,1,4050,,,0.9384615384615386,,,,test,,f
94,1647362130801,15/03/2022 16:35:30,1647362130643,1,15/03/2022 17:35:30,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,729,/task/320432/9/asset/green.png,,, ,image-keyboard-response,93,276247,0.0-2.5-2.44,,,1,4080,1,1,0.9423913043478261,4.1357,,,test,, 
95,1647362134901,15/03/2022 16:35:34,1647362134762,1,15/03/2022 17:35:34,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,764,/task/320432/9/asset/house.jpg,,,f,image-keyboard-response,94,280363,0.0-2.5-0.45,,1,1,4110,,,0.9397849462365592,,,,test,,f
96,1647362139090,15/03/2022 16:35:39,1647362138911,1,15/03/2022 17:35:38,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,554,/task/320432/9/asset/green.png,,, ,image-keyboard-response,95,284514,0.0-2.5-2.45,,,1,4140,1,1,0.9436170212765957,4.2735,,,test,, 
97,1647362143230,15/03/2022 16:35:43,1647362143088,1,15/03/2022 17:35:43,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,526,/task/320432/9/asset/glass.jpg,,,j,image-keyboard-response,96,288691,0.0-2.5-0.46,,1,1,4170,,,0.9410526315789475,,,,test,,j
98,1647362147436,15/03/2022 16:35:47,1647362147293,1,15/03/2022 17:35:47,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,722,/task/320432/9/asset/green.png,,, ,image-keyboard-response,97,292897,0.0-2.5-2.46,,,1,4200,1,1,0.9447916666666667,4.4132,,,test,, 
99,1647362151692,15/03/2022 16:35:51,1647362151529,1,15/03/2022 17:35:51,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,599,/task/320432/9/asset/pear.jpg,,,j,image-keyboard-response,98,297133,0.0-2.5-0.47,,1,1,4230,,,0.9422680412371135,,,,test,,j
100,1647362155951,15/03/2022 16:35:55,1647362155795,1,15/03/2022 17:35:55,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,687,/task/320432/9/asset/green.png,,, ,image-keyboard-response,99,301398,0.0-2.5-2.47,,,1,4260,1,1,0.9459183673469387,4.5549,,,test,, 
101,1647362160294,15/03/2022 16:36:00,1647362160091,1,15/03/2022 17:36:00,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,817,/task/320432/9/asset/truck.jpg,,,f,image-keyboard-response,100,305694,0.0-2.6-0.48,,1,1,4290,,,0.9434343434343435,,,,test,,f
102,1647362164577,15/03/2022 16:36:04,1647362164425,1,15/03/2022 17:36:04,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/pink.png,,,,image-keyboard-response,101,310028,0.0-2.6-2.48,,,1,4320,,1,0.9470000000000001,4.698733333333333,,,test,,
103,1647362168947,15/03/2022 16:36:08,1647362168792,1,15/03/2022 17:36:08,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,716,/task/320432/9/asset/comb.jpg,,,j,image-keyboard-response,102,314396,0.0-2.6-0.49,,1,1,4350,,,0.9445544554455446,,,,test,,j
104,1647362173506,15/03/2022 16:36:13,1647362173178,1,15/03/2022 17:36:13,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,830,/task/320432/9/asset/pink.png,,, ,image-keyboard-response,103,318782,0.0-2.6-2.49,,,1,4380,1,1,0.9480392156862744,4.844616666666667,,,test,, 
105,1647362177741,15/03/2022 16:36:17,1647362177595,1,15/03/2022 17:36:17,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,504,/task/320432/9/asset/house.jpg,,,f,image-keyboard-response,104,323199,0.0-2.6-0.50,,1,1,4410,,,0.9456310679611651,,,,test,,f
106,1647362182189,15/03/2022 16:36:22,1647362182045,1,15/03/2022 17:36:22,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/green.png,,,,image-keyboard-response,105,327649,0.0-2.6-2.50,,,1,4440,,1,0.9490384615384616,4.9924,,,test,,
107,1647362186690,15/03/2022 16:36:26,1647362186532,1,15/03/2022 17:36:26,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,617.0000000000582,/task/320432/9/asset/elephant.jpg,,,f,image-keyboard-response,106,332136,0.0-2.6-0.51,,1,1,4470,,,0.9466666666666668,,,,test,,f
108,1647362191181,15/03/2022 16:36:31,1647362191038,1,15/03/2022 17:36:31,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1110,/task/320432/9/asset/green.png,,, ,image-keyboard-response,107,336642,0.0-2.6-2.51,,,1,4500,1,1,0.9500000000000001,5.142283333333333,,,test,, 
109,1647362195719,15/03/2022 16:36:35,1647362195574,1,15/03/2022 17:36:35,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,658,/task/320432/9/asset/key.jpg,,,j,image-keyboard-response,108,341177,0.0-2.6-0.52,,1,1,4530,,,0.9476635514018692,,,,test,,j
110,1647362200362,15/03/2022 16:36:40,1647362200140,1,15/03/2022 17:36:40,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1008,/task/320432/9/asset/green.png,,, ,image-keyboard-response,109,345743,0.0-2.6-2.52,,,1,4560,1,1,0.9509259259259258,5.293983333333333,,,test,, 
111,1647362204891,15/03/2022 16:36:44,1647362204735,1,15/03/2022 17:36:44,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,607,/task/320432/9/asset/comb.jpg,,,j,image-keyboard-response,110,350339,0.0-2.6-0.53,,1,1,4590,,,0.9486238532110092,,,,test,,j
112,1647362209508,15/03/2022 16:36:49,1647362209361,1,15/03/2022 17:36:49,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/pink.png,,,,image-keyboard-response,111,354965,0.0-2.6-2.53,,,1,4620,,1,0.9518181818181817,5.447666666666667,,,test,,
113,1647362214184,15/03/2022 16:36:54,1647362214017,1,15/03/2022 17:36:54,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,559,/task/320432/9/asset/house.jpg,,,f,image-keyboard-response,112,359620,0.0-2.6-0.54,,1,1,4650,,,0.9495495495495495,,,,test,,f
114,1647362218863,15/03/2022 16:36:58,1647362218702,1,15/03/2022 17:36:58,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,624,/task/320432/9/asset/pink.png,,, ,image-keyboard-response,113,364305,0.0-2.6-2.54,,,1,4680,1,1,0.9526785714285715,5.60335,,,test,, 
115,1647362223561,15/03/2022 16:37:03,1647362223417,1,15/03/2022 17:37:03,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,600,/task/320432/9/asset/elephant.jpg,,,f,image-keyboard-response,114,369021,0.0-2.6-0.55,,1,1,4710,,,0.9504424778761063,,,,test,,f
116,1647362228312,15/03/2022 16:37:08,1647362228163,1,15/03/2022 17:37:08,73265,15,task-2i7q,,20411454,BLIND,6054962,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,621,/task/320432/9/asset/pink.png,,, ,image-keyboard-response,115,373767,0.0-2.6-2.55,,,1,4740,1,1,0.9535087719298246,5.761033333333334,,,test,, 
1,1646663461406,07/03/2022 14:31:01,1646663467847,1,07/03/2022 15:31:07,73265,15,task-2i7q,,20146163,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,,,,,fullscreen,0,26459,0.0-0.0,,,,,,,,,,,,,
2,1646663486112,07/03/2022 14:31:26,1646663492567,1,07/03/2022 15:31:32,73265,15,task-2i7q,,20146163,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,24713,,,,,instructions,1,51181,0.0-1.0,,,,,,,,,2022-03-07T14:31:32.567Z,[1],test,,
3,1646663487566,07/03/2022 14:31:27,1646663494075,1,07/03/2022 15:31:34,73265,15,task-2i7q,,20146163,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,737.6999999284744,/task/320432/9/asset/house.jpg,,,f,image-keyboard-response,2,52688,0.0-2.0-0.0,,1,1,1500,,,0.7,,,,test,,f
4,1646663489100,07/03/2022 14:31:29,1646663495581,1,07/03/2022 15:31:35,73265,15,task-2i7q,,20146163,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/red.png,,,,image-keyboard-response,3,54194,0.0-2.0-2.0,,,1,1500,,1,1,0.05023333333333333,,,test,,
5,1646663490581,07/03/2022 14:31:30,1646663497088,1,07/03/2022 15:31:37,73265,15,task-2i7q,,20146163,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,830.7999999523163,/task/320432/9/asset/truck.jpg,,,f,image-keyboard-response,4,55701,0.0-2.0-0.1,,1,1,1500,,,0.9,,,,test,,f
6,1646663492213,07/03/2022 14:31:32,1646663498594,1,07/03/2022 15:31:38,73265,15,task-2i7q,,20146163,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/yellow.png,,,,image-keyboard-response,5,57207,0.0-2.0-2.1,,,1,1500,,1,1,0.10045,,,test,,
7,1646663493592,07/03/2022 14:31:33,1646663500101,1,07/03/2022 15:31:40,73265,15,task-2i7q,,20146163,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,516.7000000476837,/task/320432/9/asset/truck.jpg,,,f,image-keyboard-response,6,58714,0.0-2.0-0.2,,1,1,1500,,,0.9400000000000001,,,,test,,f
8,1646663495148,07/03/2022 14:31:35,1646663501639,1,07/03/2022 15:31:41,73265,15,task-2i7q,,20146163,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/white.png,,,,image-keyboard-response,7,60252,0.0-2.0-2.2,,,1,1530,,1,1,0.1512,,,test,,
9,1646663496685,07/03/2022 14:31:36,1646663503176,1,07/03/2022 15:31:43,73265,15,task-2i7q,,20146163,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,507.39999997615814,/task/320432/9/asset/truck.jpg,,,f,image-keyboard-response,8,61790,0.0-2.0-0.3,,1,1,1530,,,0.9571428571428571,,,,test,,f
10,1646663498250,07/03/2022 14:31:38,1646663504757,1,07/03/2022 15:31:44,73265,15,task-2i7q,,20146163,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/purple.png,,,,image-keyboard-response,9,63371,0.0-2.0-2.3,,,1,1560,,1,1,0.20316666666666666,,,test,,
11,1646663499819,07/03/2022 14:31:39,1646663506325,1,07/03/2022 15:31:46,73265,15,task-2i7q,,20146163,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,802.2000000476837,/task/320432/9/asset/plane.jpg,,,f,image-keyboard-response,10,64938,0.0-2.0-0.4,,1,1,1560,,,0.9666666666666666,,,,test,,f
12,1646663501419,07/03/2022 14:31:41,1646663507923,1,07/03/2022 15:31:47,73265,15,task-2i7q,,20146163,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x768,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,532.7999999523163,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,11,66537,0.0-2.0-2.4,,,1,1590,1,1,1,0.25593333333333335,,,test,, 
