Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Time Elapsed,Internal Node ID,Correct,accuracy_pic_trial,accuracy,trial_dur,match,accuracy_color_trial,prop_correct,minutes,,accuracy_percentage,phase,correct_resp,correct_response
63,1644932874356,15/02/2022 13:47:54,1644932874282,1,15/02/2022 14:47:54,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,664,/task/320432/9/asset/red.png,,, ,image-keyboard-response,62,147808,0.0-2.3-2.29,,,1,3180,1,1,0.940983606557377,2.30855,,,test,, 
64,1644932877576,15/02/2022 13:47:57,1644932877499,1,15/02/2022 14:47:57,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,552,/task/320432/9/asset/glass.jpg,,,j,image-keyboard-response,63,151024,0.0-2.3-0.30,,1,1,3210,,,0.9370967741935484,,,,test,,j
65,1644932880831,15/02/2022 13:48:00,1644932880746,1,15/02/2022 14:48:00,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/pink.png,,,,image-keyboard-response,64,154272,0.0-2.3-2.30,,,1,3240,,1,0.942857142857143,2.4162833333333333,,,test,,
66,1644932884100,15/02/2022 13:48:04,1644932884026,1,15/02/2022 14:48:04,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,613,/task/320432/9/asset/house.jpg,,,f,image-keyboard-response,65,157551,0.0-2.3-0.31,,1,1,3270,,,0.9390625,,,,test,,f
67,1644932887418,15/02/2022 13:48:07,1644932887334,1,15/02/2022 14:48:07,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/blue.png,,,,image-keyboard-response,66,160858,0.0-2.3-2.31,,,1,3300,,1,0.9446153846153846,2.5260833333333332,,,test,,
68,1644932890755,15/02/2022 13:48:10,1644932890671,1,15/02/2022 14:48:10,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,653,/task/320432/9/asset/key.jpg,,,j,image-keyboard-response,67,164197,0.0-2.4-0.32,,1,1,3330,,,0.9409090909090909,,,,test,,j
69,1644932894129,15/02/2022 13:48:14,1644932894042,1,15/02/2022 14:48:14,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,816.9000000953674,/task/320432/9/asset/blue.png,,, ,image-keyboard-response,68,167567,0.0-2.4-2.32,,,1,3360,1,1,0.9462686567164179,2.6378833333333334,,,test,, 
70,1644932897522,15/02/2022 13:48:17,1644932897439,1,15/02/2022 14:48:17,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,583.7000000476837,/task/320432/9/asset/pear.jpg,,,j,image-keyboard-response,69,170964,0.0-2.4-0.33,,1,1,3390,,,0.9426470588235293,,,,test,,j
71,1644932900945,15/02/2022 13:48:20,1644932900868,1,15/02/2022 14:48:20,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,591.5999999046326,/task/320432/9/asset/blue.png,,, ,image-keyboard-response,70,174393,0.0-2.4-2.33,,,1,3420,1,1,0.9478260869565218,2.75165,,,test,, 
72,1644932904410,15/02/2022 13:48:24,1644932904324,1,15/02/2022 14:48:24,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,603.7000000476837,/task/320432/9/asset/glass.jpg,,,j,image-keyboard-response,71,177849,0.0-2.4-0.34,,1,1,3450,,,0.9442857142857142,,,,test,,j
73,1644932907903,15/02/2022 13:48:27,1644932907817,1,15/02/2022 14:48:27,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,594,/task/320432/9/asset/blue.png,,, ,image-keyboard-response,72,181343,0.0-2.4-2.34,,,1,3480,1,1,0.9492957746478874,2.8674666666666666,,,test,, 
74,1644932911406,15/02/2022 13:48:31,1644932911337,1,15/02/2022 14:48:31,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,578.5,/task/320432/9/asset/pear.jpg,,,j,image-keyboard-response,73,184862,0.0-2.4-0.35,,1,1,3510,,,0.9458333333333333,,,,test,,j
75,1644932914961,15/02/2022 13:48:34,1644932914883,1,15/02/2022 14:48:34,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,562,/task/320432/9/asset/blue.png,,, ,image-keyboard-response,74,188409,0.0-2.4-2.35,,,1,3540,1,1,0.9506849315068494,2.9852333333333334,,,test,, 
76,1644932918538,15/02/2022 13:48:38,1644932918462,1,15/02/2022 14:48:38,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,570.7000000476837,/task/320432/9/asset/comb.jpg,,,j,image-keyboard-response,75,191987,0.0-2.4-0.36,,1,1,3570,,,0.9472972972972972,,,,test,,j
77,1644932922143,15/02/2022 13:48:42,1644932922073,1,15/02/2022 14:48:42,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/purple.png,,,,image-keyboard-response,76,195598,0.0-2.4-2.36,,,1,3600,,1,0.9520000000000001,3.1050666666666666,,,test,,
78,1644932925789,15/02/2022 13:48:45,1644932925710,1,15/02/2022 14:48:45,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,601.7000000476837,/task/320432/9/asset/pear.jpg,,,j,image-keyboard-response,77,199235,0.0-2.4-0.37,,1,1,3630,,,0.9486842105263157,,,,test,,j
79,1644932929472,15/02/2022 13:48:49,1644932929379,1,15/02/2022 14:48:49,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/pink.png,,,,image-keyboard-response,78,202905,0.0-2.4-2.37,,,1,3660,,1,0.9532467532467533,3.2268333333333334,,,test,,
80,1644932933145,15/02/2022 13:48:53,1644932933075,1,15/02/2022 14:48:53,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,995.7999999523163,/task/320432/9/asset/plane.jpg,,,f,image-keyboard-response,79,206600,0.0-2.4-0.38,,1,1,3690,,,0.95,,,,test,,f
81,1644932936881,15/02/2022 13:48:56,1644932936803,1,15/02/2022 14:48:56,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/white.png,,,,image-keyboard-response,80,210328,0.0-2.4-2.38,,,1,3720,,1,0.9544303797468355,3.3505666666666665,,,test,,
82,1644932940638,15/02/2022 13:49:00,1644932940563,1,15/02/2022 14:49:00,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,898.3999998569489,/task/320432/9/asset/plane.jpg,,,f,image-keyboard-response,81,214088,0.0-2.4-0.39,,1,1,3750,,,0.9512499999999999,,,,test,,f
83,1644932944434,15/02/2022 13:49:04,1644932944352,1,15/02/2022 14:49:04,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/pink.png,,,,image-keyboard-response,82,217877,0.0-2.4-2.39,,,1,3780,,1,0.9555555555555556,3.476383333333333,,,test,,
84,1644932948256,15/02/2022 13:49:08,1644932948173,1,15/02/2022 14:49:08,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,763.2999999523163,/task/320432/9/asset/comb.jpg,,,j,image-keyboard-response,83,221699,0.0-2.5-0.40,,1,1,3810,,,0.9524390243902439,,,,test,,j
85,1644932952100,15/02/2022 13:49:12,1644932952024,1,15/02/2022 14:49:12,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/red.png,,,,image-keyboard-response,84,225549,0.0-2.5-2.40,,,1,3840,,1,0.9566265060240965,3.60425,,,test,,
86,1644932955982,15/02/2022 13:49:15,1644932955903,1,15/02/2022 14:49:15,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,942.6000001430511,/task/320432/9/asset/plane.jpg,,,f,image-keyboard-response,85,229428,0.0-2.5-0.41,,1,1,3870,,,0.9535714285714285,,,,test,,f
87,1644932959890,15/02/2022 13:49:19,1644932959810,1,15/02/2022 14:49:19,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,696.7999999523163,/task/320432/9/asset/red.png,,, ,image-keyboard-response,86,233335,0.0-2.5-2.41,,,1,3900,1,1,0.9576470588235295,3.7340166666666668,,,test,, 
88,1644932963813,15/02/2022 13:49:23,1644932963746,1,15/02/2022 14:49:23,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,855.5999999046326,/task/320432/9/asset/plane.jpg,,,f,image-keyboard-response,87,237271,0.0-2.5-0.42,,1,1,3930,,,0.9546511627906976,,,,test,,f
89,1644932967794,15/02/2022 13:49:27,1644932967714,1,15/02/2022 14:49:27,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,734.7000000476837,/task/320432/9/asset/red.png,,, ,image-keyboard-response,88,241239,0.0-2.5-2.42,,,1,3960,1,1,0.9586206896551724,3.86575,,,test,, 
90,1644932971791,15/02/2022 13:49:31,1644932971713,1,15/02/2022 14:49:31,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,928.5,/task/320432/9/asset/house.jpg,,,f,image-keyboard-response,89,245238,0.0-2.5-0.43,,1,1,3990,,,0.9556818181818181,,,,test,,f
91,1644932975822,15/02/2022 13:49:35,1644932975740,1,15/02/2022 14:49:35,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,741.2999999523163,/task/320432/9/asset/red.png,,, ,image-keyboard-response,90,249266,0.0-2.5-2.43,,,1,4020,1,1,0.9595505617977529,3.9995166666666666,,,test,, 
92,1644932979878,15/02/2022 13:49:39,1644932979799,1,15/02/2022 14:49:39,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,905.3999998569489,/task/320432/9/asset/key.jpg,,,j,image-keyboard-response,91,253324,0.0-2.5-0.44,,1,1,4050,,,0.9566666666666666,,,,test,,j
93,1644932983985,15/02/2022 13:49:43,1644932983890,1,15/02/2022 14:49:43,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,650.7000000476837,/task/320432/9/asset/red.png,,, ,image-keyboard-response,92,257415,0.0-2.5-2.44,,,1,4080,1,1,0.9604395604395605,4.13535,,,test,, 
94,1644932988105,15/02/2022 13:49:48,1644932988009,1,15/02/2022 14:49:48,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,812.0999999046326,/task/320432/9/asset/key.jpg,,,j,image-keyboard-response,93,261534,0.0-2.5-0.45,,1,1,4110,,,0.9576086956521739,,,,test,,j
95,1644932992227,15/02/2022 13:49:52,1644932992156,1,15/02/2022 14:49:52,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,526.7999999523163,/task/320432/9/asset/red.png,,, ,image-keyboard-response,94,265681,0.0-2.5-2.45,,,1,4140,1,1,0.9612903225806452,4.273116666666667,,,test,, 
96,1644932996407,15/02/2022 13:49:56,1644932996332,1,15/02/2022 14:49:56,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,819.2000000476837,/task/320432/9/asset/comb.jpg,,,j,image-keyboard-response,95,269857,0.0-2.5-0.46,,1,1,4170,,,0.9585106382978723,,,,test,,j
97,1644933000617,15/02/2022 13:50:00,1644933000541,1,15/02/2022 14:50:00,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/green.png,,,,image-keyboard-response,96,274065,0.0-2.5-2.46,,,1,4200,,1,0.9621052631578948,4.412866666666667,,,test,,
98,1644933004869,15/02/2022 13:50:04,1644933004779,1,15/02/2022 14:50:04,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,819.6000001430511,/task/320432/9/asset/pear.jpg,,,j,image-keyboard-response,97,278305,0.0-2.5-0.47,,1,1,4230,,,0.959375,,,,test,,j
99,1644933009115,15/02/2022 13:50:09,1644933009046,1,15/02/2022 14:50:09,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/purple.png,,,,image-keyboard-response,98,282571,0.0-2.5-2.47,,,1,4260,,1,0.9628865979381444,4.554616666666667,,,test,,
100,1644933013429,15/02/2022 13:50:13,1644933013344,1,15/02/2022 14:50:13,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,882.5,/task/320432/9/asset/house.jpg,,,f,image-keyboard-response,99,286870,0.0-2.6-0.48,,1,1,4290,,,0.960204081632653,,,,test,,f
101,1644933017758,15/02/2022 13:50:17,1644933017676,1,15/02/2022 14:50:17,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,415.7000000476837,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,100,291200,0.0-2.6-2.48,,,1,4320,1,1,0.9636363636363637,4.69845,,,test,, 
102,1644933022111,15/02/2022 13:50:22,1644933022032,1,15/02/2022 14:50:22,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,890.5,/task/320432/9/asset/elephant.jpg,,,f,image-keyboard-response,101,295557,0.0-2.6-0.49,,1,1,4350,,,0.961,,,,test,,f
103,1644933026498,15/02/2022 13:50:26,1644933026421,1,15/02/2022 14:50:26,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,631.0999999046326,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,102,299946,0.0-2.6-2.49,,,1,4380,1,1,0.9643564356435644,4.8442,,,test,, 
104,1644933030912,15/02/2022 13:50:30,1644933030837,1,15/02/2022 14:50:30,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,941.7000000476837,/task/320432/9/asset/key.jpg,,,j,image-keyboard-response,103,304362,0.0-2.6-0.50,,1,1,4410,,,0.9617647058823529,,,,test,,j
105,1644933035366,15/02/2022 13:50:35,1644933035285,1,15/02/2022 14:50:35,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/red.png,,,,image-keyboard-response,104,308810,0.0-2.6-2.50,,,1,4440,,1,0.9650485436893205,4.991933333333333,,,test,,
106,1644933039864,15/02/2022 13:50:39,1644933039765,1,15/02/2022 14:50:39,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,772,/task/320432/9/asset/pear.jpg,,,j,image-keyboard-response,105,313290,0.0-2.6-0.51,,1,1,4470,,,0.9624999999999999,,,,test,,j
107,1644933044362,15/02/2022 13:50:44,1644933044277,1,15/02/2022 14:50:44,73265,15,task-v1am,,19459975,BLIND,5767796,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 94.0.992.47,1440x900,1440x900,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,449.90000009536743,/task/320432/9/asset/red.png,,, ,image-keyboard-response,106,317802,0.0-2.6-2.51,,,1,4500,1,1,0.9657142857142857,5.1418,,,test,, 
